year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2020,4,1001,2.1 B,Kwok,Adam,Adam Kwok,1983-04-01,37,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,False,Decreased
2020,4,1001,2.1 B,Kyostila,Heikki,Heikki Kyostila,1946-01-19,74,Male,Finland,Finland,Helsinki,Healthcare,['Healthcare'],,,True,Increased
2020,4,1001,2.1 B,Lansdown,Stephen,Stephen Lansdown,1952-08-30,67,Male,Guernsey,Guernsey,St. Peter Port,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1001,2.1 B,Latouche,Christian,Christian Latouche,1940-07-18,79,Male,France,France,Lyon,Finance & Investments,['Finance & Investments'],,,True,Remained Even
2020,4,1001,2.1 B,Lauder,Aerin,Aerin Lauder,1970-04-23,49,Female,United States,United States,New York,Fashion & Retail,['Fashion & Retail'],,,False,Decreased
2020,4,1001,2.1 B,Laufer,Henry,Henry Laufer,1945-08-13,74,Male,United States,United States,Lake Worth,Finance & Investments,['Finance & Investments'],,Investor,True,Increased
2020,4,1001,2.1 B,Li,Gaiteng,Li Gaiteng,1972-04-08,47,Male,China,China,Shanghai,Manufacturing,['Manufacturing'],,,True,Decreased
2020,4,1001,2.1 B,Li,Weiwei,Li Weiwei,1977-01-01,43,Male,China,China,Shanghai,Technology,['Technology'],,,True,Returned to List
2020,4,1001,2.1 B,Lin,Jianhua,Lin Jianhua & family,1962-08-01,57,Male,China,China,Lin'an,Manufacturing,['Manufacturing'],,,True,Increased
2020,4,1001,2.1 B,Luo,Liguo,Luo Liguo & family,1956-03-01,64,Male,China,China,Ningbo,Manufacturing,['Manufacturing'],,,True,Decreased
2020,4,1001,2.1 B,Makarov,Igor,Igor Makarov,1962-04-05,58,Male,Russia,United States,Miami,Energy,['Energy'],,,True,Remained Even
2020,4,1001,2.1 B,Mikati,Najib,Najib Mikati,1955-11-24,64,Male,Lebanon,Lebanon,Beirut,Telecom,['Telecom'],,,True,Decreased
2020,4,1001,2.1 B,Nguyen,Thi Phuong Thao,Nguyen Thi Phuong Thao,1970-06-07,49,Female,Vietnam,Vietnam,Ho Chi Minh City,Diversified,['Diversified'],Sovico Holdings,Cofounder and Chairman,True,Decreased
2020,4,1001,2.1 B,Ozyegin,Husnu,Husnu Ozyegin,1944-09-01,75,Male,Turkey,Turkey,Istanbul,Finance & Investments,['Finance & Investments'],,,True,Remained Even
2020,4,1001,2.1 B,Paul,Jay,Jay Paul,1947-07-08,72,Male,United States,United States,San Francisco,Real Estate,['Real Estate'],,,True,Decreased
2020,4,1001,2.1 B,Ratanarak,Krit,Krit Ratanarak,1946-04-19,73,Male,Thailand,Thailand,Bangkok,Media & Entertainment,['Media & Entertainment'],,,False,Decreased
2020,4,1001,2.1 B,Repik,Alexey,Alexey Repik,1979-08-27,40,Male,Russia,Russia,Moscow,Healthcare,['Healthcare'],,,True,Remained Even
2020,4,1001,2.1 B,Sahenk,Filiz,Filiz Sahenk,1967-02-14,53,Female,Turkey,Turkey,Istanbul,Diversified,['Diversified'],,,False,Increased
2020,4,1001,2.1 B,Santo Domingo,Alejandro,Alejandro Santo Domingo,1977-02-13,43,Male,United States,United States,New York,Food & Beverage,['Food & Beverage'],,,False,Decreased
2020,4,1001,2.1 B,Santo Domingo,Andres,Andres Santo Domingo,1978-06-01,41,Male,United States,United States,New York,Food & Beverage,['Food & Beverage'],,,False,Decreased
2020,4,1001,2.1 B,Schleifer,Leonard,Leonard Schleifer,1952-07-07,67,Male,United States,United States,Tarrytown,Healthcare,['Healthcare'],Regeneron Pharmaceuticals,CEO and Founder,True,Increased
2020,4,1001,2.1 B,Shen,Guojun,Shen Guojun,1962-07-31,57,Male,China,China,Beijing,Fashion & Retail,['Fashion & Retail'],,,True,Remained Even
2020,4,1001,2.1 B,Trump,Donald,Donald Trump,1946-06-14,73,Male,United States,United States,Washington,Real Estate,['Real Estate'],,"Entrepreneur, Personality",False,Decreased
2020,4,1001,2.1 B,Turner,Ted,Ted Turner,1938-11-19,81,Male,United States,United States,Atlanta,Media & Entertainment,['Media & Entertainment'],,,False,Decreased
2020,4,1001,2.1 B,Uno,Masateru,Masateru Uno & family,1947-02-06,73,Male,Japan,Japan,Fukuoka,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2020,4,1001,2.1 B,von Holtzbrinck,Stefan,Stefan von Holtzbrinck,1963-05-15,56,Male,Germany,Germany,Stuttgart,Media & Entertainment,['Media & Entertainment'],,,False,Decreased
2020,4,1001,2.1 B,Wang,Xicheng,Wang Xicheng & family,1948-11-01,71,Male,China,China,Zhaoyuan,Manufacturing,['Manufacturing'],,,True,Increased
2020,4,1001,2.1 B,Young,William,William Young,1941-01-01,79,Male,United States,United States,Ypsilanti,Manufacturing,['Manufacturing'],,,True,Decreased
2020,4,1001,2.1 B,Zegar,Charles,Charles Zegar,1948-02-29,72,Male,United States,United States,New York,Media & Entertainment,['Media & Entertainment'],,,True,Decreased
2020,4,1001,2.1 B,Zhang,Xuansong,Zhang Xuansong,1971-10-09,48,Male,China,China,Fuzhou,Fashion & Retail,['Fashion & Retail'],,,True,Remained Even
2020,4,1001,2.1 B,Zhang,Xuexin,Zhang Xuexin & family,1947-07-01,72,Male,China,China,Liaocheng,Metals & Mining,['Metals & Mining'],,,True,Decreased
2020,4,1001,2.1 B,Zhao,Weiguo,Zhao Weiguo,1967-01-01,53,Male,China,China,Beijing,Technology,['Technology'],,,True,Returned to List
2020,4,1001,2.1 B,Zhou,Bajin,Zhou Bajin,1935-05-01,84,Male,China,China,Changzhou,Manufacturing,['Manufacturing'],,,True,Increased
2020,4,1063,2.0 B,Abraham,S. Daniel,S. Daniel Abraham,1924-08-15,95,Male,United States,United States,Palm Beach,Food & Beverage,['Food & Beverage'],S. Daniel Abraham Center for Middle East Peace,Chairman,True,Remained Even
2020,4,1063,2.0 B,Armitage,John,John Armitage,1959-12-01,60,Male,Ireland,United Kingdom,London,Finance & Investments,['Finance & Investments'],Egerton Capital,,True,Increased
2020,4,1063,2.0 B,Barnett,Carol Jenkins,Carol Jenkins Barnett,1956-09-30,63,Female,United States,United States,Lakeland,Food & Beverage,['Food & Beverage'],Publix  Super Markets,Chairman,False,Increased
2020,4,1063,2.0 B,Bekker,Koos,Koos Bekker,1952-12-14,67,Male,South Africa,South Africa,Cape Town,Media & Entertainment,['Media & Entertainment'],,,True,Decreased
2020,4,1063,2.0 B,Benetton,Giuliana,Giuliana Benetton,1937-07-08,82,Female,Italy,Italy,Treviso,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2020,4,1063,2.0 B,Benetton,Luciano,Luciano Benetton,1935-05-13,84,Male,Italy,Italy,Treviso,Fashion & Retail,['Fashion & Retail'],,Entrepreneur,True,Decreased
2020,4,1063,2.0 B,Bjorgolfsson,Thor,Thor Bjorgolfsson,1967-03-19,53,Male,Iceland,United Kingdom,London,Diversified,['Diversified'],,,True,Decreased
2020,4,1063,2.0 B,Cao,Longxiang,Cao Longxiang & family,1957-09-05,62,Male,China,China,Taixing,Healthcare,['Healthcare'],,,True,Decreased
2020,4,1063,2.0 B,Chen,Hua,Chen Hua,1966-01-01,54,Male,China,China,Shenzhen,Real Estate,['Real Estate'],,,True,Decreased
2020,4,1063,2.0 B,Chen,Tei-fu,Chen Tei-fu,1948-04-19,71,Male,Taiwan,United States,Los Angeles,Fashion & Retail,['Fashion & Retail'],,Entrepreneur,True,Remained Even
2020,4,1063,2.0 B,Cho,Tak Wong,Cho Tak Wong,1946-05-15,73,Male,Hong Kong,China,Fuqing,Manufacturing,['Manufacturing'],,,True,Decreased
2020,4,1063,2.0 B,Desmond,Dermot,Dermot Desmond,1950-07-01,69,Male,Ireland,Ireland,Dublin,Finance & Investments,['Finance & Investments'],,,True,Increased
2020,4,1063,2.0 B,Doris,Ennio,Ennio Doris & family,1940-07-03,79,Male,Italy,Italy,Tombolo,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1063,2.0 B,Dubin,Glenn,Glenn Dubin,1957-04-13,62,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],Highbridge Capital Management,Co-Founder,True,Remained Even
2020,4,1063,2.0 B,Eghbali,Behdad,Behdad Eghbali,1976-05-06,43,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],,,True,
2020,4,1063,2.0 B,Ek,Daniel,Daniel Ek,1983-02-21,37,Male,Sweden,Sweden,Stockholm,Technology,['Technology'],Spotify,CEO,True,Decreased
2020,4,1063,2.0 B,Erni,Marcel,Marcel Erni,1965-01-01,55,Male,Switzerland,Switzerland,Zug,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1063,2.0 B,Feld,Kenneth,Kenneth Feld & family,1948-10-31,71,Male,United States,United States,Sarasota,Media & Entertainment,['Media & Entertainment'],Feld Entertainment,Chairman,False,Decreased
2020,4,1063,2.0 B,Galperin,Marcos,Marcos Galperin,,,Male,Argentina,Argentina,Buenos Aires,Technology,['Technology'],,,True,Increased
2020,4,1063,2.0 B,Gantner,Alfred,Alfred Gantner,1968-04-01,52,Male,Switzerland,Switzerland,Zug,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1063,2.0 B,Garavoglia,Alessandra,Alessandra Garavoglia,1960-02-06,60,Female,Italy,Italy,Milan,Food & Beverage,['Food & Beverage'],,,False,
2020,4,1063,2.0 B,Geminder,Fiona,Fiona Geminder,1964-12-01,55,Female,Australia,Australia,Melbourne,Manufacturing,['Manufacturing'],,,False,Decreased
2020,4,1063,2.0 B,Geng,Jianming,Geng Jianming,1962-09-01,57,Male,China,China,Langfang,Real Estate,['Real Estate'],,,True,Decreased
2020,4,1063,2.0 B,Gores,Alec,Alec Gores,1953-03-18,67,Male,United States,United States,Beverly Hills,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1063,2.0 B,Gottesman,David,David Gottesman,1926-04-26,93,Male,United States,United States,Rye,Finance & Investments,['Finance & Investments'],First Manhattan Co.,Chief Executive Officer,True,Decreased
2020,4,1063,2.0 B,Grendene Bartelle,Alexandre,Alexandre Grendene Bartelle,1950-01-23,70,Male,Brazil,Brazil,Porto Alegre,Fashion & Retail,['Fashion & Retail'],,,True,Remained Even
2020,4,1063,2.0 B,Hagen,Stein Erik,Stein Erik Hagen,1956-07-22,63,Male,Norway,Norway,Oslo,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2020,4,1063,2.0 B,Hagen Kjos,Caroline,Caroline Hagen Kjos,1984-01-01,36,Female,Norway,Switzerland,Wollerau,Diversified,['Diversified'],,,False,Decreased
2020,4,1063,2.0 B,Hank Rhon,Carlos,Carlos Hank Rhon,1947-12-10,72,Male,Mexico,Mexico,Mexico City,Diversified,['Diversified'],,,False,Decreased
2020,4,1063,2.0 B,Hariri,Bahaa,Bahaa Hariri,1966-04-26,53,Male,Lebanon,Switzerland,Geneva,Real Estate,['Real Estate'],,,False,Decreased
2020,4,1063,2.0 B,He,Zhaoxi,He Zhaoxi,1974-01-01,46,Male,China,China,Shenzhen,Technology,['Technology'],,,True,Increased
2020,4,1063,2.0 B,Hubbard,Stanley,Stanley Hubbard,1933-05-28,86,Male,United States,United States,St. Paul,Media & Entertainment,['Media & Entertainment'],"Hubbard Broadcasting, Inc.",Chairman and CEO,False,Increased
2020,4,1063,2.0 B,Ji,Qi,Ji Qi,1966-10-01,53,Male,China,China,Shanghai,Real Estate,['Real Estate'],,,True,Decreased
2020,4,1063,2.0 B,Khosla,Vinod,Vinod Khosla,1955-01-28,65,Male,United States,United States,Portola Valley,Technology,['Technology'],Khosla Ventures,Investor,True,Decreased
2020,4,1063,2.0 B,Kwok,Jonathan,Jonathan Kwok,1992-03-01,28,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,False,Decreased
2020,4,1063,2.0 B,Lau,Martin,Martin Lau,1973-04-01,47,Male,Hong Kong,Hong Kong,Hong Kong,Technology,['Technology'],,,True,Remained Even
2020,4,1063,2.0 B,Lee,Thomas,Thomas Lee,1944-03-27,76,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,True,Remained Even
2020,4,1063,2.0 B,Lee-Chin,Michael,Michael Lee-Chin,1951-01-03,69,Male,Canada,Canada,Burlington,Finance & Investments,['Finance & Investments'],,,True,Increased
2020,4,1063,2.0 B,Li,Ping,Li Ping,1968-01-01,52,Male,Hong Kong,China,Ningde,Automotive,['Automotive'],,,True,Increased
2020,4,1063,2.0 B,Li,Yongxin,Li Yongxin & family,1976-03-09,44,Male,China,China,Beijing,Service,['Service'],,,True,Increased
2020,4,1063,2.0 B,Lim,Kok Thay,Lim Kok Thay,1951-08-16,68,Male,Malaysia,Malaysia,Kuala Lumpur,Gambling & Casinos,['Gambling & Casinos'],,,False,Decreased
2020,4,1063,2.0 B,Lin,Chang Su-O,Lin Chang Su-O,1940-08-01,79,Female,Taiwan,Taiwan,Taipei,Real Estate,['Real Estate'],,,False,Remained Even
2020,4,1063,2.0 B,Lin,Yinsun,Lin Yinsun,1964-04-01,56,Male,China,China,Shanghai,Food & Beverage,['Food & Beverage'],,,True,
2020,4,1063,2.0 B,Ma,Rudy,Rudy Ma,1940-07-04,79,Male,Taiwan,Taiwan,,Finance & Investments,['Finance & Investments'],,,True,Remained Even
2020,4,1063,2.0 B,Melchers,Hans,Hans Melchers,1938-04-28,81,Male,Netherlands,Netherlands,Vorden,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1063,2.0 B,Moll Filho,Jorge,Jorge Moll Filho & family,1945-01-01,75,Male,Brazil,Brazil,Rio de Janeiro,Healthcare,['Healthcare'],,,True,Decreased
2020,4,1063,2.0 B,Moreira Salles,Pedro,Pedro Moreira Salles,1959-10-20,60,Male,Brazil,Brazil,Sao Paulo,Diversified,['Diversified'],,,False,Decreased
2020,4,1063,2.0 B,Murdock,David,David Murdock,1923-04-10,96,Male,United States,United States,Ventura,Food & Beverage,['Food & Beverage'],,,True,Increased
2020,4,1063,2.0 B,Otto-Bernstein,Katharina,Katharina Otto-Bernstein,1964-01-01,56,Female,Germany,United States,New York,Real Estate,['Real Estate'],,,False,Decreased
2020,4,1063,2.0 B,Parekh,Madhukar,Madhukar Parekh,1947-01-01,73,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,False,
2020,4,1063,2.0 B,Perot,H. Ross,"H. Ross Perot, Jr.",1958-11-07,61,Male,United States,United States,Dallas,Real Estate,['Real Estate'],,,False,Decreased
2020,4,1063,2.0 B,Pritzker,Linda,Linda Pritzker,1953-09-14,66,Female,United States,United States,Missoula,Service,['Service'],,,False,Increased
2020,4,1063,2.0 B,Sacks,Rodney,Rodney Sacks,1949-12-24,70,Male,United States,United States,Laguna Beach,Food & Beverage,['Food & Beverage'],Monster Beverage,CEO,True,Increased
2020,4,1063,2.0 B,Sanford,T. Denny,T. Denny Sanford,1935-12-23,84,Male,United States,United States,Sioux Falls,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1063,2.0 B,Selin,Erik,Erik Selin,1967-05-08,52,Male,Sweden,Sweden,Göteborg,Real Estate,['Real Estate'],,Entrepreneur,True,Decreased
2020,4,1063,2.0 B,Shen,Wenrong,Shen Wenrong,1946-02-13,74,Male,China,China,Zhangjiagang,Metals & Mining,['Metals & Mining'],,,True,Decreased
2020,4,1063,2.0 B,Stokes,Kerry,Kerry Stokes,1940-09-13,79,Male,Australia,Australia,Perth,Diversified,['Diversified'],,,True,Decreased
2020,4,1063,2.0 B,Strukov,Konstantin,Konstantin Strukov,1958-09-10,61,Male,Russia,Russia,Chelyabinsk,Metals & Mining,['Metals & Mining'],,,True,Increased
2020,4,1063,2.0 B,Stryker,Pat,Pat Stryker,1956-04-06,64,Female,United States,United States,Fort Collins,Healthcare,['Healthcare'],,,False,Decreased
2020,4,1063,2.0 B,Sun,Guangxin,Sun Guangxin,1962-12-01,57,Male,China,China,Urumqi,Diversified,['Diversified'],,,True,Decreased
2020,4,1063,2.0 B,Svetakov,Alexander,Alexander Svetakov,1968-02-15,52,Male,Russia,Russia,Moscow,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1063,2.0 B,Sy,Hans,Hans Sy,1955-09-29,64,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,False,Decreased
2020,4,1063,2.0 B,Sy,Herbert,Herbert Sy,1956-10-01,63,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,False,Decreased
2020,4,1063,2.0 B,Tian,Ming,Tian Ming,1953-12-20,66,Male,China,China,Hefei,Technology,['Technology'],,,True,Increased
2020,4,1063,2.0 B,Viola,Vincent,Vincent Viola,1956-02-12,64,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1063,2.0 B,Wanek,Ronald,Ronald Wanek,1941-05-19,78,Male,United States,United States,Saint Petersburg,Manufacturing,['Manufacturing'],,,True,Increased
2020,4,1063,2.0 B,Wietlisbach,Urs,Urs Wietlisbach,1961-08-25,58,Male,Switzerland,Switzerland,Zug,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1063,2.0 B,Wu,Guangming,Wu Guangming,1962-02-27,58,Male,China,China,Danyang,Healthcare,['Healthcare'],,,True,Increased
2020,4,1063,2.0 B,Wyss,Amy,Amy Wyss,1971-01-01,49,Female,United States,United States,Wilson,Healthcare,['Healthcare'],,,False,Increased
2020,4,1063,2.0 B,Xu,Chuanhua,Xu Chuanhua & family,1935-01-01,85,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],Transfar Group,Founder,True,Decreased
2020,4,1063,2.0 B,Yan,Zhi,Yan Zhi,1972-07-01,47,Male,China,China,Wuhan,Real Estate,['Real Estate'],,,True,Decreased
2020,4,1063,2.0 B,Zhong,Shanshan,Zhong Shanshan,1954-12-01,65,Male,China,China,Hangzhou,Food & Beverage,['Food & Beverage'],,,True,Increased
2020,4,1135,1.9 B,Abdalla Filho,Jose Joao,Jose Joao Abdalla Filho,1945-05-30,74,Male,Brazil,Brazil,Rio de Janeiro,Finance & Investments,['Finance & Investments'],,,False,Decreased
2020,4,1135,1.9 B,Argyros,George,George Argyros & family,1937-02-04,83,Male,United States,United States,Newport Beach,Real Estate,['Real Estate'],Arnel & Affiliates,Investor,True,Decreased
2020,4,1135,1.9 B,Bass,Sid,Sid Bass,1942-04-09,77,Male,United States,United States,Fort Worth,Energy,['Energy'],,,False,Decreased
2020,4,1135,1.9 B,Baumann-Blocher,Miriam,Miriam Baumann-Blocher,1975-01-01,45,Female,Switzerland,Switzerland,Rheinfelden,Manufacturing,['Manufacturing'],,,False,Increased
2020,4,1135,1.9 B,Bechtel,Riley,Riley Bechtel & family,1952-03-25,68,Male,United States,United States,San Francisco,Construction & Engineering,['Construction & Engineering'],Bechtel Corp.,former Chairman and CEO,False,Decreased
2020,4,1135,1.9 B,Bechtel,Stephen,"Stephen Bechtel, Jr.",1925-05-10,94,Male,United States,United States,San Francisco,Construction & Engineering,['Construction & Engineering'],Bechtel,Former Chairman,False,Decreased
2020,4,1135,1.9 B,Caporella,Nick,Nick Caporella,1936-01-15,84,Male,United States,United States,Plantation,Food & Beverage,['Food & Beverage'],,,True,Decreased
2020,4,1135,1.9 B,Chu,Lam Yiu,Chu Lam Yiu,1969-12-01,50,Female,Hong Kong,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],,,True,Decreased
2020,4,1135,1.9 B,Crishna-Godrej,Smita,Smita Crishna-Godrej,1950-12-30,69,Female,India,India,Mumbai,Diversified,['Diversified'],,,False,Decreased
2020,4,1135,1.9 B,Cutrale,Jose Luis,Jose Luis Cutrale,1946-09-17,73,Male,Brazil,Brazil,Sao Paulo,Food & Beverage,['Food & Beverage'],,,False,Decreased
2020,4,1135,1.9 B,Fissolo,Maria Franca,Maria Franca Fissolo,1935-01-01,85,Female,Italy,Monaco,Monaco,Food & Beverage,['Food & Beverage'],,,False,Remained Even
2020,4,1135,1.9 B,Flatt,Bruce,Bruce Flatt,1965-06-01,54,Male,Canada,Canada,Toronto,Finance & Investments,['Finance & Investments'],,Investor,True,Increased
2020,4,1135,1.9 B,Fong,Yun Wah,Fong Yun Wah,1924-12-01,95,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,False,Decreased
2020,4,1135,1.9 B,Godrej,Adi,Adi Godrej,1942-04-03,78,Male,India,India,Mumbai,Diversified,['Diversified'],,,False,Decreased
2020,4,1135,1.9 B,Godrej,Jamshyd,Jamshyd Godrej,1949-01-24,71,Male,India,India,Mumbai,Diversified,['Diversified'],,,False,Decreased
2020,4,1135,1.9 B,Godrej,Nadir,Nadir Godrej,1951-01-01,69,Male,India,India,Mumbai,Diversified,['Diversified'],,,False,Decreased
2020,4,1135,1.9 B,Gunsel,Suat,Suat Gunsel,1952-08-03,67,Male,Cyprus,Cyprus,Lefkosa,Real Estate,['Real Estate'],,,True,Increased
2020,4,1135,1.9 B,Hao,Hong,Hao Hong,1956-01-01,64,Male,United States,China,Tianjin,Healthcare,['Healthcare'],,,True,
2020,4,1135,1.9 B,Heine,Gudrun,Gudrun Heine,1954-10-19,65,Female,Germany,Germany,Ohningen,Healthcare,['Healthcare'],,,False,Increased
2020,4,1135,1.9 B,Hoi,Kin Hong,Hoi Kin Hong,1952-09-01,67,Male,Macao,China,Shanghai,Real Estate,['Real Estate'],,,True,Increased
2020,4,1135,1.9 B,Jhunjhunwala,Rakesh,Rakesh Jhunjhunwala,1960-07-05,59,Male,India,India,Mumbai,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1135,1.9 B,Kirk,Randal J.,Randal J. Kirk,1954-03-01,66,Male,United States,United States,Manalapan,Healthcare,['Healthcare'],,,True,Decreased
2020,4,1135,1.9 B,Li,Forrest,Forrest Li,1978-01-01,42,Male,Singapore,Singapore,Singapore,Media & Entertainment,['Media & Entertainment'],,,True,
2020,4,1135,1.9 B,Li,Guoqiang,Li Guoqiang,1964-01-01,56,Male,China,China,Beijing,Automotive,['Automotive'],,,True,Increased
2020,4,1135,1.9 B,Liang,Yunchao,Liang Yunchao,1969-01-03,51,Male,China,China,Guangzhou,Food & Beverage,['Food & Beverage'],,,True,Decreased
2020,4,1135,1.9 B,Lo,Vincent,Vincent Lo,1949-04-01,71,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,False,Decreased
2020,4,1135,1.9 B,Maezawa,Yusaku,Yusaku Maezawa,1975-11-22,44,Male,Japan,Japan,Chiba,Technology,['Technology'],,,True,Increased
2020,4,1135,1.9 B,Mansour,Youssef,Youssef Mansour,1945-05-21,74,Male,Egypt,Egypt,Cairo,Diversified,['Diversified'],,,True,Increased
2020,4,1135,1.9 B,Moraes,Ermirio Pereira de,Ermirio Pereira de Moraes,1932-05-13,87,Male,Brazil,Brazil,Sao Paulo,Diversified,['Diversified'],,,False,Decreased
2020,4,1135,1.9 B,Moraes Scripilliti,Maria Helena,Maria Helena Moraes Scripilliti,1930-09-20,89,Female,Brazil,Brazil,Sao Paulo,Diversified,['Diversified'],,,False,Decreased
2020,4,1135,1.9 B,Moreira Salles,Fernando Roberto,Fernando Roberto Moreira Salles,1946-05-29,73,Male,Brazil,Brazil,Sao Paulo,Diversified,['Diversified'],,,False,Decreased
2020,4,1135,1.9 B,Moreira Salles,Joao,Joao Moreira Salles,1962-01-01,58,Male,Brazil,Brazil,Rio de Janeiro,Diversified,['Diversified'],,,False,Decreased
2020,4,1135,1.9 B,Moreira Salles Junior,Walther,Walther Moreira Salles Junior,1956-04-12,63,Male,Brazil,Brazil,Rio de Janeiro,Finance & Investments,['Finance & Investments'],,,False,Decreased
2020,4,1135,1.9 B,Murphy,Bobby,Bobby Murphy,1988-07-19,31,Male,United States,United States,Venice,Technology,['Technology'],Snap,Cofounder,True,Decreased
2020,4,1135,1.9 B,Murthy,N.R. Narayana,N.R. Narayana Murthy,1946-08-20,73,Male,India,India,Bangalore,Technology,['Technology'],,,True,Decreased
2020,4,1135,1.9 B,Naoroji,Rishad,Rishad Naoroji,1951-08-30,68,Male,India,India,Mumbai,Diversified,['Diversified'],,,False,Decreased
2020,4,1135,1.9 B,Perez,Jorge,Jorge Perez,1949-10-17,70,Male,United States,United States,Miami,Real Estate,['Real Estate'],,,True,Decreased
2020,4,1135,1.9 B,Pritzker,Jennifer,Jennifer Pritzker,1950-08-13,69,Female,United States,United States,Chicago,Service,['Service'],Tawani Enterprises,CEO,False,Remained Even
2020,4,1135,1.9 B,Pritzker,Nicholas,Nicholas Pritzker,1944-01-01,76,Male,United States,United States,Nicasio,Service,['Service'],,,False,Decreased
2020,4,1135,1.9 B,Ricketts,J. Joe,J. Joe Ricketts & family,1941-07-16,78,Male,United States,United States,Little Jackson Hole,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1135,1.9 B,Robbins,Larry,Larry Robbins,1969-10-21,50,Male,United States,United States,Alpine,Finance & Investments,['Finance & Investments'],Glenview Capital Management,Investor,True,Remained Even
2020,4,1135,1.9 B,Ruan,Shuilong,Ruan Shuilong & family,1935-12-01,84,Male,China,China,Shangyu,Manufacturing,['Manufacturing'],,,True,Increased
2020,4,1135,1.9 B,Sanchez,Carlos,Carlos Sanchez,1962-01-21,58,Male,Brazil,Brazil,Santo Andre,Healthcare,['Healthcare'],,,False,Increased
2020,4,1135,1.9 B,Schlosberg,Hilton,Hilton Schlosberg,1953-01-01,67,Male,United Kingdom,United States,Irvine,Food & Beverage,['Food & Beverage'],,,True,Remained Even
2020,4,1135,1.9 B,Schulenberg,Klaus-Peter,Klaus-Peter Schulenberg,,,Male,Germany,Germany,Bremen,Service,['Service'],,,True,Decreased
2020,4,1135,1.9 B,Sohmen,Helmut,Helmut Sohmen,1939-12-10,80,Male,Austria,Hong Kong,Hong Kong,Logistics,['Logistics'],,,False,Decreased
2020,4,1135,1.9 B,Spiegel,Evan,Evan Spiegel,1990-06-04,29,Male,United States,United States,Los Angeles,Technology,['Technology'],Snap,Cofounder and CEO,True,Decreased
2020,4,1135,1.9 B,Starak,Jerzy,Jerzy Starak,1947-12-12,72,Male,Poland,Poland,Konstancin,Healthcare,['Healthcare'],,,True,Increased
2020,4,1135,1.9 B,Storz,Sybill,Sybill Storz,1937-04-06,83,Female,Germany,Germany,Leipzig,Healthcare,['Healthcare'],,,False,Increased
2020,4,1135,1.9 B,Stroeher,Sylvia,Sylvia Stroeher,1955-05-30,64,Female,Germany,Germany,Darmstadt,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2020,4,1135,1.9 B,Sy,Harley,Harley Sy,1959-06-01,60,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,False,Decreased
2020,4,1135,1.9 B,Sy,Henry,"Henry Sy, Jr.",1953-02-01,67,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,False,Decreased
2020,4,1135,1.9 B,Tan,Andrew,Andrew Tan,1949-08-03,70,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,True,Decreased
2020,4,1135,1.9 B,Tojner,Michael,Michael Tojner,1966-03-31,54,Male,Austria,Austria,Vienna,Manufacturing,['Manufacturing'],,,True,
2020,4,1135,1.9 B,von Opel,Georg,Georg von Opel,1966-05-04,53,Male,Switzerland,United Kingdom,London,Finance & Investments,['Finance & Investments'],,,False,Decreased
2020,4,1135,1.9 B,Wang,Chaobin,Wang Chaobin,1956-01-01,64,Male,China,China,Zhengzhou,Real Estate,['Real Estate'],,,True,Decreased
2020,4,1135,1.9 B,Wu,Gordon,Gordon Wu,1935-12-03,84,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,True,Increased
