year	month	rank	net_worth	last_name	first_name	full_name	birth_date	age	gender	country_of_citizenship	country_of_residence	city_of_residence	business_category	business_industries	organization_name	position_in_organization	self_made	wealth_status
2021	4	1249	2.5 B	Prince	Matthew	Matthew Prince	1975/01/01	46	Male	United States	United States	Park City	Technology	['Technology']			TRUE	
2021	4	1249	2.5 B	Pritzker	John	John Pritzker	1953/08/10	67	Male	United States	United States	San Francisco	Finance & Investments	['Finance & Investments']			FALSE	Decreased
2021	4	1249	2.5 B	Raheja	Rajan	Rajan Raheja & family	1954/06/01	66	Male	India	India	Mumbai	Diversified	['Diversified']			FALSE	Returned to List
2021	4	1249	2.5 B	Reinhart	Matthias	Matthias Reinhart	1960/01/01	61	Male	Switzerland	Switzerland	Zurich	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	1249	2.5 B	Ruan	Shuilong	Ruan Shuilong & family	1935/12/01	85	Male	China	China	Shangyu	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	1249	2.5 B	Sacks	Rodney	Rodney Sacks	1949/12/24	71	Male	United States	United States	Laguna Beach	Food & Beverage	['Food & Beverage']	Monster Beverage	CEO	TRUE	Increased
2021	4	1249	2.5 B	Sanchez	Carlos	Carlos Sanchez	1962/01/21	59	Male	Brazil	Brazil	Santo Andre	Healthcare	['Healthcare']			FALSE	Increased
2021	4	1249	2.5 B	Shriram	Kavitark Ram	Kavitark Ram Shriram	1957/01/21	64	Male	United States	United States	Menlo Park	Technology	['Technology']	Sherpalo Ventures	Investor	TRUE	Increased
2021	4	1249	2.5 B	Street	André	André Street	1984/05/04	36	Male	Brazil	Brazil		Technology	['Technology']			TRUE	
2021	4	1249	2.5 B	Sun	Mengquan	Mengquan Sun & family	1950/03/01	71	Male	China	China	Yantai	Food & Beverage	['Food & Beverage']			TRUE	Increased
2021	4	1249	2.5 B	Sundheim	Daniel	Daniel Sundheim	1977/03/29	44	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']		Investor	TRUE	
2021	4	1249	2.5 B	Toeller	Torsten	Torsten Toeller	1966/04/06	55	Male	Germany	Germany	Krefeld	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	1249	2.5 B	Unger	Peter	Peter Unger	1944/08/20	76	Male	Germany	Germany	Neustadt an der Waldnaab	Automotive	['Automotive']			TRUE	Remained Even
2021	4	1249	2.5 B	Wang	Wenmo	Wang Wenmo	1957/01/01	64	Male	China	China	Quanzhou	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	1249	2.5 B	Xie	Juhua	Xie Juhua & family	1951/01/01	70	Female	China	China	Nanjing	Healthcare	['Healthcare']			FALSE	Increased
2021	4	1249	2.5 B	Xu	Shaochun	Xu Shaochun	1963/01/01	58	Male	China	China	Shenzhen	Technology	['Technology']			TRUE	
2021	4	1249	2.5 B	Zakay	Eddie & Sol	Eddie & Sol Zakay			Male	United Kingdom	Monaco	Monaco	Real Estate	['Real Estate']			TRUE	Returned to List
2021	4	1249	2.5 B	Zhao	Tao	Zhao Tao	1966/01/01	55	Male	Singapore	China	Xi'an	Healthcare	['Healthcare']			FALSE	Increased
2021	4	1299	2.4 B	Ashley	Michael	Michael Ashley	1964/09/12	56	Male	United Kingdom	United Kingdom	Hertfordshire	Fashion & Retail	['Fashion & Retail']			TRUE	Decreased
2021	4	1299	2.4 B	Bauer	Yvonne	Yvonne Bauer	1977/03/29	44	Female	Germany	Germany	Hamburg	Media & Entertainment	['Media & Entertainment']			FALSE	Increased
2021	4	1299	2.4 B	Bombassei	Alberto	Alberto Bombassei	1940/10/05	80	Male	Italy	Italy	Bergamo	Automotive	['Automotive']			FALSE	Returned to List
2021	4	1299	2.4 B	Chandler	Richard	Richard Chandler	1959/01/01	62	Male	New Zealand	Singapore	Singapore	Finance & Investments	['Finance & Investments']			FALSE	Decreased
2021	4	1299	2.4 B	Chen	David	David Chen	1981/01/01	40	Male	Singapore	Singapore	Singapore	Media & Entertainment	['Media & Entertainment']			TRUE	
2021	4	1299	2.4 B	Chen	Jinxia	Jinxia Chen	1968/03/28	53	Female	China	China	Shanghai	Finance & Investments	['Finance & Investments']			FALSE	Increased
2021	4	1299	2.4 B	Chen	Xiao Ying	Chen Xiao Ying	1963/05/01	57	Female	China	Hong Kong	Hong Kong	Healthcare	['Healthcare']			TRUE	
2021	4	1299	2.4 B	Chen	Xueli	Chen Xueli	1951/10/01	69	Male	China	China	Weihai	Healthcare	['Healthcare']			TRUE	Increased
2021	4	1299	2.4 B	Chiaravanont	Kiat	Kiat Chiaravanont			Male	Thailand	Hong Kong	Hong Kong	Diversified	['Diversified']			FALSE	Increased
2021	4	1299	2.4 B	Christopher	Todd	Todd Christopher	1962/10/08	58	Male	United States	United States	Clearwater	Fashion & Retail	['Fashion & Retail']		Entrepreneur	TRUE	Increased
2021	4	1299	2.4 B	Coombs	Mark	Mark Coombs	1961/01/01	60	Male	United Kingdom	United Kingdom	London	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	1299	2.4 B	Cremonini	Luigi	Luigi Cremonini & family	1939/04/28	81	Male	Italy	Italy	Modena	Food & Beverage	['Food & Beverage']			TRUE	Increased
2021	4	1299	2.4 B	Crishna-Godrej	Smita	Smita Crishna-Godrej	1950/12/30	70	Female	India	India	Mumbai	Diversified	['Diversified']			FALSE	Increased
2021	4	1299	2.4 B	Dai	Lizhong	Dai Lizhong	1968/07/01	52	Male	China	China	Changsha	Healthcare	['Healthcare']			TRUE	
2021	4	1299	2.4 B	de Pontes	Eduardo	Eduardo de Pontes	1980/01/01	41	Male	Brazil	Brazil	Rio de Janeiro	Technology	['Technology']			TRUE	
2021	4	1299	2.4 B	Dube	Chetan	Chetan Dube	1966/01/05	55	Male	United States	United States	New York	Technology	['Technology']			TRUE	
2021	4	1299	2.4 B	Feinberg	Stephen	Stephen Feinberg	1960/03/29	61	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']	Cerberus Capital Management	Co-founder and CEO	TRUE	Increased
2021	4	1299	2.4 B	Firodia	Abhay	Abhay Firodia	1944/11/05	76	Male	India	India	Pune	Automotive	['Automotive']			FALSE	Increased
2021	4	1299	2.4 B	Fu	Mingkang	Fu Mingkang & family	1963/03/17	58	Male	China	China	Ningbo	Manufacturing	['Manufacturing']			TRUE	Returned to List
2021	4	1299	2.4 B	Gao	Jifan	Gao Jifan & family	1965/01/01	56	Male	China	China	Changzhou	Energy	['Energy']			TRUE	
2021	4	1299	2.4 B	Geng	Jianming	Geng Jianming	1962/09/01	58	Male	China	China	Langfang	Real Estate	['Real Estate']			TRUE	Increased
2021	4	1299	2.4 B	Glaser	Sebastian	Sebastian Glaser			Male	Germany	Germany	Munich	Technology	['Technology']			FALSE	
2021	4	1299	2.4 B	Godrej	Adi	Adi Godrej	1942/04/03	79	Male	India	India	Mumbai	Diversified	['Diversified']			FALSE	Increased
2021	4	1299	2.4 B	Godrej	Jamshyd	Jamshyd Godrej	1949/01/24	72	Male	India	India	Mumbai	Diversified	['Diversified']			FALSE	Increased
2021	4	1299	2.4 B	Godrej	Nadir	Nadir Godrej	1951/01/01	70	Male	India	India	Mumbai	Diversified	['Diversified']			FALSE	Increased
2021	4	1299	2.4 B	Green	Philip & Cristina	Philip & Cristina Green	1952/03/15	69		United Kingdom	United Kingdom	London	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	1299	2.4 B	Ho	Lawrence	Lawrence Ho	1977/01/16	44	Male	Hong Kong	Hong Kong	Hong Kong	Gambling & Casinos	['Gambling & Casinos']			FALSE	Increased
2021	4	1299	2.4 B	Horton	Donald	Donald Horton & family	1950/03/05	71	Male	United States	United States	Fort Worth	Real Estate	['Real Estate']			TRUE	Returned to List
2021	4	1299	2.4 B	Hsu	Douglas	Douglas Hsu	1942/08/24	78	Male	Taiwan	Taiwan	Taipei	Diversified	['Diversified']			FALSE	Increased
2021	4	1299	2.4 B	Koo	Kwang-mo	Koo Kwang-mo	1978/01/23	43	Male	South Korea	South Korea	Seoul	Diversified	['Diversified']			FALSE	Increased
2021	4	1299	2.4 B	Kwok	Jonathan	Jonathan Kwok	1992/03/01	29	Male	Hong Kong	Hong Kong	Hong Kong	Real Estate	['Real Estate']			FALSE	Increased
2021	4	1299	2.4 B	Luo	Yangyong	Yangyong Luo & family	1975/06/02	45	Male	China	China	Panzhihua	Metals & Mining	['Metals & Mining']			TRUE	
2021	4	1299	2.4 B	Miller	Gail	Gail Miller	1943/10/14	77	Female	United States	United States	Salt Lake City	Automotive	['Automotive']			TRUE	Increased
2021	4	1299	2.4 B	Miller	Robert	Robert Miller	1933/05/23	87	Male	United Kingdom	Hong Kong	Hong Kong	Fashion & Retail	['Fashion & Retail']			TRUE	Decreased
2021	4	1299	2.4 B	Moshkovich	Vadim	Vadim Moshkovich	1967/04/06	54	Male	Russia	Russia	Moscow	Food & Beverage	['Food & Beverage']			TRUE	Increased
2021	4	1299	2.4 B	Mueller	Erwin Franz	Erwin Franz Mueller	1932/08/09	88	Male	Germany	Germany	Ulm	Fashion & Retail	['Fashion & Retail']		Entrepreneur	TRUE	Decreased
2021	4	1299	2.4 B	Naoroji	Rishad	Rishad Naoroji	1951/08/30	69	Male	India	India	Mumbai	Diversified	['Diversified']			FALSE	Increased
2021	4	1299	2.4 B	Parekh	Madhukar	Madhukar Parekh	1947/01/01	74	Male	India	India	Mumbai	Manufacturing	['Manufacturing']			FALSE	Increased
2021	4	1299	2.4 B	Perez Companc	Gregorio	Gregorio Perez Companc & family	1935/08/23	85	Male	Argentina	Argentina	Buenos Aires	Energy	['Energy']			TRUE	Increased
2021	4	1299	2.4 B	Pumpyansky	Dmitry	Dmitry Pumpyansky	1964/03/22	57	Male	Russia	Russia	Yekaterinburg	Metals & Mining	['Metals & Mining']			TRUE	Increased
2021	4	1299	2.4 B	Russell	Austin	Austin Russell	1995/03/14	26	Male	United States	United States	Los Altos	Automotive	['Automotive']	Luminar	Founder	TRUE	
2021	4	1299	2.4 B	Sajwani	Hussain	Hussain Sajwani	1953/03/01	68	Male	United Arab Emirates	United Arab Emirates	Dubai	Real Estate	['Real Estate']			TRUE	Increased
2021	4	1299	2.4 B	Salata	Jean	Jean Salata	1965/12/01	55	Male	Chile	Hong Kong	Hong Kong	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	1299	2.4 B	Sartorius-Herbst	Karin	Karin Sartorius-Herbst			Female	Germany	Germany	Northeim	Healthcare	['Healthcare']			FALSE	
2021	4	1299	2.4 B	Schwartz	Alice	Alice Schwartz	1926/07/02	94	Female	United States	United States	El Cerrito	Healthcare	['Healthcare']			TRUE	Increased
2021	4	1299	2.4 B	Seabra	Antonio Luiz	Antonio Luiz Seabra	1943/01/01	78	Male	Brazil	United Kingdom	London	Fashion & Retail	['Fashion & Retail']		Entrepreneur	TRUE	Increased
2021	4	1299	2.4 B	Shen	Wenrong	Wenrong Shen	1946/02/13	75	Male	China	China	Zhangjiagang	Metals & Mining	['Metals & Mining']			TRUE	Increased
2021	4	1299	2.4 B	Sick-Glaser	Renate	Renate Sick-Glaser			Female	Germany			Technology	['Technology']			FALSE	
2021	4	1299	2.4 B	Stone	William	William Stone	1955/04/09	65	Male	United States	United States	Naples	Technology	['Technology']			TRUE	Increased
2021	4	1299	2.4 B	Sy	Elizabeth	Elizabeth Sy	1952/06/01	68	Female	Philippines	Philippines	Manila	Diversified	['Diversified']			FALSE	Increased
2021	4	1299	2.4 B	Tan Caktiong	Tony	Tony Tan Caktiong	1953/01/05	68	Male	Philippines	Philippines	Manila	Food & Beverage	['Food & Beverage']			TRUE	Increased
2021	4	1299	2.4 B	Tang	Jinkui	Tang Jinkui & family	1955/09/19	65	Male	China	China	Suzhou	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	1299	2.4 B	Trotsenko	Roman	Roman Trotsenko	1970/09/12	50	Male	Russia	Russia	Moscow	Logistics	['Logistics']			TRUE	Increased
2021	4	1299	2.4 B	Trump	Donald	Donald Trump	1946/06/14	74	Male	United States	United States	Palm Beach	Real Estate	['Real Estate']			FALSE	Increased
2021	4	1299	2.4 B	Tsai	T.Y.	T.Y. Tsai	1953/01/01	68	Male	Taiwan	Taiwan	Taipei	Finance & Investments	['Finance & Investments']			FALSE	Increased
2021	4	1299	2.4 B	Tyson	John	John Tyson	1953/09/05	67	Male	United States	United States	Springdale	Food & Beverage	['Food & Beverage']			FALSE	Increased
2021	4	1299	2.4 B	Wertheim	David	David Wertheim	1958/01/01	63	Male	Israel	Israel		Food & Beverage	['Food & Beverage']			FALSE	Increased
2021	4	1299	2.4 B	Xiong	Shaoming	Xiong Shaoming	1971/01/01	50	Male	China	China	Shenzhen	Manufacturing	['Manufacturing']			TRUE	
2021	4	1299	2.4 B	Yang	Jianliang	Yang Jianliang & family	1969/06/01	51	Male	China	China	Wuxi	Manufacturing	['Manufacturing']			TRUE	
2021	4	1299	2.4 B	Ying	Michael	Michael Ying	1949/12/01	71	Male	Hong Kong	Hong Kong	Hong Kong	Fashion & Retail	['Fashion & Retail']			TRUE	Remained Even
2021	4	1299	2.4 B	Zhang	Ning	Zhang Ning & family	1974/04/01	47	Female	Canada	China	Shanghai	Manufacturing	['Manufacturing']			TRUE	
2021	4	1299	2.4 B	Zhang	Zhixiang	Zhang Zhixiang	1967/01/01	54	Male	China	China	Beijing	Metals & Mining	['Metals & Mining']			TRUE	Increased
2021	4	1299	2.4 B	Zhao	Hongfei	Hongfei Zhao	1974/06/01	46	Male	China	China	Beijing	Technology	['Technology']			TRUE	Increased
2021	4	1362	2.3 B	Adderley	Bill and Jean	Bill and Jean Adderley & family		73	Male	United Kingdom	United Kingdom	Leicester	Fashion & Retail	['Fashion & Retail']			TRUE	Returned to List
2021	4	1362	2.3 B	Alfond	Bill	Bill Alfond	1948/05/16	72	Male	United States	United States	Boston	Fashion & Retail	['Fashion & Retail']			FALSE	Increased
2021	4	1362	2.3 B	Alfond	Susan	Susan Alfond	1945/07/19	75	Female	United States	United States	Scarborough	Fashion & Retail	['Fashion & Retail']			FALSE	Increased
2021	4	1362	2.3 B	Alfond	Ted	Ted Alfond	1944/08/19	76	Male	United States	United States	Weston	Fashion & Retail	['Fashion & Retail']			FALSE	Increased
2021	4	1362	2.3 B	Ardila Lülle	Carlos	Carlos Ardila Lülle	1930/06/04	90	Male	Colombia	Colombia	Bogota	Food & Beverage	['Food & Beverage']			TRUE	Increased
2021	4	1362	2.3 B	Arsel	Semahat Sevim	Semahat Sevim Arsel	1928/09/08	92	Female	Turkey	Turkey	Istanbul	Diversified	['Diversified']			FALSE	Increased
2021	4	1362	2.3 B	Bacaksiz	Sezai	Sezai Bacaksiz	1949/07/27	71	Male	Turkey	Turkey	Ankara	Diversified	['Diversified']			TRUE	Increased
2021	4	1362	2.3 B	Bahwan	Suhail	Suhail Bahwan	1939/01/01	82	Male	Oman	Oman	Muscat	Diversified	['Diversified']			TRUE	Increased
2021	4	1362	2.3 B	Bang	Jun-hyuk	Bang Jun-hyuk	1968/06/01	52	Male	South Korea	South Korea	Seoul	Technology	['Technology']			TRUE	Increased
2021	4	1362	2.3 B	Bang	Shi-hyuk	Bang Si-hyuk	1972/08/09	48	Male	South Korea	South Korea	Seoul	Media & Entertainment	['Media & Entertainment']			TRUE	
2021	4	1362	2.3 B	Burman	Anand	Anand Burman	1952/05/05	68	Male	India	India	Delhi	Food & Beverage	['Food & Beverage']			FALSE	Increased
2021	4	1362	2.3 B	Cao	Longxiang	Cao Longxiang & family	1957/09/05	63	Male	China	China	Taixing	Healthcare	['Healthcare']			TRUE	Increased
2021	4	1362	2.3 B	Chaiyawan	Vanich	Vanich Chaiyawan	1932/01/01	89	Male	Thailand	Thailand	Bangkok	Finance & Investments	['Finance & Investments']			TRUE	Decreased
2021	4	1362	2.3 B	Chen	Zhisong	Zhisong Chen	1966/01/07	55	Male	China	China	Xiamen	Technology	['Technology']			TRUE	Increased
2021	4	1362	2.3 B	Coulter	Jim	Jim Coulter	1959/12/01	61	Male	United States	United States	San Francisco	Finance & Investments	['Finance & Investments']			TRUE	Decreased
2021	4	1362	2.3 B	DeBartolo	Edward	Edward DeBartolo, Jr.	1946/11/06	74	Male	United States	United States	Tampa	Real Estate	['Real Estate']			FALSE	Increased
2021	4	1362	2.3 B	Del Pino	Maria	Maria Del Pino	1956/03/19	65	Female	Spain	Spain	Madrid	Construction & Engineering	['Construction & Engineering']			FALSE	Increased
2021	4	1362	2.3 B	Deng	Yingzhong	Deng Yingzhong	1951/01/01	70	Male	China	China	Zhongshan	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	1362	2.3 B	Ell	Bob	Bob Ell	1944/12/22	76	Male	Australia	Australia	Surfers Paradise	Real Estate	['Real Estate']			TRUE	Increased
2021	4	1362	2.3 B	Engineer	Sandeep	Sandeep Engineer	1961/05/11	59	Male	India	India	Ahmedabad	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	1362	2.3 B	Fong	Yun Wah	Fong Yun Wah	1924/12/01	96	Male	Hong Kong	Hong Kong	Hong Kong	Real Estate	['Real Estate']			FALSE	Increased
2021	4	1362	2.3 B	Fox	Lindsay	Lindsay Fox	1937/04/19	83	Male	Australia	Australia	Melbourne	Logistics	['Logistics']			TRUE	Increased
2021	4	1362	2.3 B	Giuliani	Mario Germano	Mario Germano Giuliani	1972/02/26	49	Male	Switzerland	Monaco	Monaco	Healthcare	['Healthcare']			FALSE	
2021	4	1362	2.3 B	Goenka	Harsh	Harsh Goenka	1957/12/10	63	Male	India	India	Mumbai	Diversified	['Diversified']			FALSE	Increased
2021	4	1362	2.3 B	Gottesman	Noam	Noam Gottesman	1961/05/24	59	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']	TOMS Capital	Chief Executive Officer	TRUE	Decreased
2021	4	1362	2.3 B	Grendys	Joseph	Joseph Grendys	1961/12/01	59	Male	United States	United States	Chicago	Food & Beverage	['Food & Beverage']			TRUE	Increased
2021	4	1362	2.3 B	Guan	Yihong	Guan Yihong		51	Male	China	China	Guangzhou	Food & Beverage	['Food & Beverage']			TRUE	
2021	4	1362	2.3 B	Hains	David	David Hains	1930/08/19	90	Male	Australia	Australia	Melbourne	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	1362	2.3 B	Hintze	Michael	Michael Hintze	1953/07/27	67	Male	Australia	United Kingdom	London	Finance & Investments	['Finance & Investments']	CQS LLP	Founder	TRUE	Decreased
2021	4	1362	2.3 B	Horejsi	Stewart	Stewart Horejsi & family	1937/09/19	83	Male	United States	United States	Phoenix	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	1362	2.3 B	Hua	Xuande	Xuande Hua & family	1943/10/30	77	Male	China	China	Taizhou	Healthcare	['Healthcare']			TRUE	Increased
2021	4	1362	2.3 B	Isaacman	Jared	Jared Isaacman	1983/02/11	38	Male	United States	United States	Easton	Technology	['Technology']			TRUE	
2021	4	1362	2.3 B	Jiang	David	David Jiang	1979/01/01	42	Male	China	China	Beijing	Manufacturing	['Manufacturing']			TRUE	
2021	4	1362	2.3 B	Jiang	Weiping	Jiang Weiping & family	1955/03/01	66	Male	China	China	Chengdu	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	1362	2.3 B	Jordan	Boris	Boris Jordan	1966/06/02	54	Male	United States	United States	New York	Manufacturing	['Manufacturing']			TRUE	
2021	4	1362	2.3 B	Kalyani	Baba	Baba Kalyani	1949/01/07	72	Male	India	India	Pune	Construction & Engineering	['Construction & Engineering']			FALSE	Increased
2021	4	1362	2.3 B	Kavanaugh	Jim	Jim Kavanaugh	1962/10/17	58	Male	United States	United States	St. Louis	Technology	['Technology']			TRUE	Increased
2021	4	1362	2.3 B	Koc	Mustafa Rahmi	Mustafa Rahmi Koc	1930/10/09	90	Male	Turkey	Turkey	Istanbul	Diversified	['Diversified']			FALSE	Increased
2021	4	1362	2.3 B	Kuriwada	Eiichi	Eiichi Kuriwada	1946/10/10	74	Male	Japan	Japan	Osaka	Logistics	['Logistics']			TRUE	Increased
2021	4	1362	2.3 B	Lai	Jianfa	Lai Jianfa		51	Male	China	China	Shanghai	Logistics	['Logistics']			TRUE	Increased
2021	4	1362	2.3 B	Lam	Kong	Lam Kong	1964/06/15	56	Male	China	Hong Kong	Hong Kong	Healthcare	['Healthcare']			TRUE	Increased
2021	4	1362	2.3 B	Li	David Xueling	David Xueling Li	1973/01/01	48	Male	China	China	Guangzhou	Technology	['Technology']			TRUE	Returned to List
2021	4	1362	2.3 B	Li	Xuhui	Li Xuhui	1968/06/15	52	Female	China	China	Foshan	Food & Beverage	['Food & Beverage']			TRUE	Increased
2021	4	1362	2.3 B	Liang	Zhaoxian	Liang Zhaoxian	1965/01/01	56	Male	China	China	Foshan	Manufacturing	['Manufacturing']			FALSE	Increased
2021	4	1362	2.3 B	Liu	Ming Chung	Liu Ming Chung	1963/01/01	58	Male	Brazil	Hong Kong	Hong Kong	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	1362	2.3 B	Mamut	Alexander	Alexander Mamut	1960/01/29	61	Male	Russia	Russia	Moscow	Finance & Investments	['Finance & Investments']			TRUE	Remained Even
2021	4	1362	2.3 B	Mate	Daniel	Daniel Mate	1963/06/02	57	Male	Spain	Switzerland	Kanton Schwyz	Metals & Mining	['Metals & Mining']			TRUE	Increased
2021	4	1362	2.3 B	Mathile	Clayton	Clayton Mathile	1941/01/11	80	Male	United States	United States	Brookville	Food & Beverage	['Food & Beverage']		Investor, Philanthropist	TRUE	Remained Even
2021	4	1362	2.3 B	Mistakidis	Aristotelis	Aristotelis Mistakidis	1961/11/21	59	Male	Greece	Switzerland	Zug	Metals & Mining	['Metals & Mining']			TRUE	Increased
2021	4	1362	2.3 B	Moreira Salles	Fernando Roberto	Fernando Roberto Moreira Salles	1946/05/29	74	Male	Brazil	Brazil	Sao Paulo	Diversified	['Diversified']			FALSE	Increased
2021	4	1362	2.3 B	Moreira Salles	Joao	Joao Moreira Salles	1962/01/01	59	Male	Brazil	Brazil	Rio de Janeiro	Diversified	['Diversified']			FALSE	Increased
2021	4	1362	2.3 B	Moreira Salles Junior	Walther	Walther Moreira Salles Junior	1956/04/12	64	Male	Brazil	Brazil	Rio de Janeiro	Finance & Investments	['Finance & Investments']			FALSE	Increased
2021	4	1362	2.3 B	Murtagh	Eugene	Eugene Murtagh	1942/06/23	78	Male	Ireland	Ireland	Kingscourt	Manufacturing	['Manufacturing']		Entrepreneur	TRUE	Increased
2021	4	1362	2.3 B	Ozdemir	Nihat	Nihat Ozdemir	1950/04/05	71	Male	Turkey	Turkey	Ankara	Diversified	['Diversified']			TRUE	Increased
2021	4	1362	2.3 B	Packer	Gretel	Gretel Packer	1966/04/01	55	Female	Australia	Australia	Sydney	Media & Entertainment	['Media & Entertainment']			FALSE	Increased
2021	4	1362	2.3 B	Paradise	Andrew	Andrew Paradise	1982/04/20	38	Male	United States	United States	San Francisco	Media & Entertainment	['Media & Entertainment']			TRUE	
2021	4	1362	2.3 B	Persson	Karl-Johan	Karl-Johan Persson	1975/03/25	46	Male	Sweden	Sweden	Stockholm	Fashion & Retail	['Fashion & Retail']			FALSE	Increased
2021	4	1362	2.3 B	Persson	Tom	Tom Persson	1985/01/01	36	Male	Sweden	Sweden	Stockholm	Fashion & Retail	['Fashion & Retail']			FALSE	Increased
2021	4	1362	2.3 B	Rahr	Stewart	Stewart Rahr	1946/02/18	75	Male	United States	United States	New York	Healthcare	['Healthcare']			FALSE	Remained Even
2021	4	1362	2.3 B	Ratanarak	Krit	Krit Ratanarak	1946/04/19	74	Male	Thailand	Thailand	Bangkok	Media & Entertainment	['Media & Entertainment']			FALSE	Increased
2021	4	1362	2.3 B	Saylor	Michael	Michael Saylor	1965/02/04	56	Male	United States	United States	Vienna	Technology	['Technology']			TRUE	
2021	4	1362	2.3 B	Scheufele	Karl	Karl Scheufele, III. & family	1939/01/01	82	Male	Switzerland	Switzerland	Geneva	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	1362	2.3 B	Schmidheiny	Stephan	Stephan Schmidheiny	1947/10/29	73	Male	Switzerland	Switzerland	Hurden	Finance & Investments	['Finance & Investments']			FALSE	Remained Even
2021	4	1362	2.3 B	Sharma	Vijay Shekhar	Vijay Shekhar Sharma	1978/06/07	42	Male	India	India	Delhi	Service	['Service']			TRUE	Decreased
2021	4	1362	2.3 B	Soderstrom	Charlotte	Charlotte Soderstrom	1977/01/01	44	Female	Sweden	Sweden	Stockholm	Fashion & Retail	['Fashion & Retail']			FALSE	Increased
2021	4	1362	2.3 B	Sun	Huaiqing	Sun Huaiqing & family	1969/10/02	51	Male	China	China	Guangzhou	Fashion & Retail	['Fashion & Retail']			TRUE	Decreased
2021	4	1362	2.3 B	Sze	Man Bok	Sze Man Bok	1950/01/01	71	Male	China	China	Jinjiang	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	1362	2.3 B	Tada	Katsumi	Katsumi Tada	1945/07/12	75	Male	Japan	Japan	Tokyo	Real Estate	['Real Estate']			TRUE	Decreased
2021	4	1362	2.3 B	Turner	Ted	Ted Turner	1938/11/19	82	Male	United States	United States	Atlanta	Media & Entertainment	['Media & Entertainment']			FALSE	Increased
2021	4	1362	2.3 B	Virwani	Jitendra	Jitendra Virwani	1966/02/18	55	Male	India	India	Bangalore	Real Estate	['Real Estate']			FALSE	Increased
2021	4	1362	2.3 B	Volozh	Arkady	Arkady Volozh	1964/02/11	57	Male	Russia	Russia	Moscow	Media & Entertainment	['Media & Entertainment']			TRUE	Increased
2021	4	1362	2.3 B	Walker	Lang	Lang Walker	1945/07/05	75	Male	Australia	Australia	Sydney	Real Estate	['Real Estate']			TRUE	Increased
2021	4	1362	2.3 B	Wei	Ying-Chiao	Wei Ying-Chiao	1955/02/04	66	Male	Taiwan	Taiwan	Taipei	Food & Beverage	['Food & Beverage']			TRUE	Increased
2021	4	1362	2.3 B	Wu	Zhongyi	Zhongyi Wu	1973/10/28	47	Male	China	China	Xiamen	Technology	['Technology']			TRUE	Increased
2021	4	1362	2.3 B	Wynn	Elaine	Elaine Wynn	1942/04/28	78	Female	United States	United States	Las Vegas	Gambling & Casinos	['Gambling & Casinos']	Wynn Las Vegas, LLC	Board Member	TRUE	Increased
2021	4	1362	2.3 B	Xu	Chuanhua	Xu Chuanhua & family	1935/01/01	86	Male	China	China	Hangzhou	Manufacturing	['Manufacturing']	Transfar Group	Founder	TRUE	Increased
2021	4	1362	2.3 B	Yang	Jerry	Jerry Yang	1968/11/06	52	Male	United States	United States	Los Altos Hills	Technology	['Technology']	Yahoo!	Cofounder	TRUE	Decreased
2021	4	1362	2.3 B	Yang	Weidong	Yang Weidong & family	1968/09/09	52	Male	China	China	Jiaxing	Manufacturing	['Manufacturing']			TRUE	
2021	4	1362	2.3 B	Zekelman	Barry	Barry Zekelman	1967/01/03	54	Male	Canada	Canada	Windsor	Manufacturing	['Manufacturing']			FALSE	Increased
2021	4	1362	2.3 B	Zhang	Xuezheng	Zhang Xuezheng	1975/06/01	45	Male	China	China	Jiaxing	Technology	['Technology']			TRUE	Increased
2021	4	1362	2.3 B	Zhang	Yin	Zhang Yin	1957/02/01	64	Female	China	China	Dongguan	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	1362	2.3 B	Zhevago	Kostyantin	Kostyantin Zhevago	1974/01/07	47	Male	Ukraine	Ukraine	Kiev	Metals & Mining	['Metals & Mining']			TRUE	Increased
2021	4	1444	2.2 B	Abdalla Filho	Jose Joao	Jose Joao Abdalla Filho	1945/05/30	75	Male	Brazil	Brazil	Rio de Janeiro	Finance & Investments	['Finance & Investments']			FALSE	Increased
